date,open,high,low,close,volume,return_1d,rsi_14,volatility_7d,sma_20,sma_50,ema_12,ema_26
2022-01-17,2145.4144591270456,2216.5070522276155,2092.9843754419794,2163.631770116833,562172006.7570672,0.062198578195340914,50.58721785416196,0.04750915789204295,,,2162.6001964519482,2157.4986096599314
2022-01-18,2173.569576379599,2211.667710625966,2130.025358197429,2168.026330930507,524572467.3168469,0.0020311038478773025,45.402210698034935,0.04729451637858669,,,2163.4349863717266,2158.278440865159
2022-01-19,2122.647070192236,2138.6655136580052,2122.0700694636917,2138.0843166113095,460608091.2267438,-0.013810724478768854,45.65971847591073,0.03984104743083827,,,2159.5348833316625,2156.7825798093186
2022-01-20,2111.1234797210736,2205.6360370569037,1998.4494613918757,2092.1108450558863,264453729.27509743,-0.021502178935715377,42.58733178785008,0.034454777775053666,2178.7501207729524,,2149.1619543661586,2151.992080938694
2022-01-21,2104.923385675448,2171.710513045549,2038.5810037102854,2105.354542016361,304081969.98659855,0.006330303669985993,43.597821682848185,0.03015003220206155,2179.138904740516,,2142.4223524661897,2148.5374484259287
2022-01-22,2076.9674887474202,2104.1889722371243,2049.0305457947884,2076.2425276838508,347630384.6673718,-0.013827606586693353,37.82000973564792,0.03056874815479674,2175.078890106227,,2132.2408409612144,2143.1822691117004
2022-01-23,2054.51738892008,2081.93780637219,2009.391772258638,2036.5726925578115,578276866.5636504,-0.019106551665856175,40.886727053960335,0.029215976953011834,2169.268808028785,,2117.522664283768,2135.285263441042
2022-01-24,1973.903634854798,1974.6115036348144,1963.1536467759108,1963.8579130229912,454259946.0455424,-0.03570448518756042,34.970018007112486,0.014277007657610585,2155.2134831604794,,2093.8819333205715,2122.586941187853
2022-01-25,1908.3728516690298,1929.110085764485,1902.557189299652,1923.249088872126,396144637.3095131,-0.020678086679069008,31.67852944416704,0.01260001161640991,2140.8607511896566,,2067.630726482349,2107.821174349651
2022-01-26,1849.9346998854942,1895.327115924432,1807.1466621312202,1852.4802020156349,357049201.1925576,-0.03679652691165092,18.283924501963256,0.014511008225180262,2122.4485778782423,,2034.5306457951624,2088.9070282508346
2022-01-27,1810.703349261846,1917.085053041436,1705.0916143962627,1811.4308837382832,497958611.0041809,-0.022159113081309578,20.97223792848662,0.014523076583597186,2102.1326241511633,,2000.2076054787194,2068.3532397684235
2022-01-28,1877.0978250275396,1892.096276042826,1866.9018505572344,1881.8743565245059,484699646.85248834,0.03888830284313527,32.65968255203413,0.025516986486522696,2082.1459428496573,,1982.0024902549942,2054.5399891577626
2022-01-29,1934.6964447729433,1961.856783701517,1906.7866402289822,1933.9363079361476,376071947.4376495,0.02766494544715048,38.22030612087603,0.030363488029354704,2069.9074867993777,,1974.6076929751716,2045.6063831413467
2022-01-30,1911.4925464833962,1958.1855640683602,1873.384509831293,1919.9097203429124,268553253.995381,-0.0072528694640435765,41.00762774537818,0.0300805920364807,2055.3752960704037,,1966.1926202625164,2036.2955192303516
2022-01-31,1882.4658038202786,1903.797475041551,1861.430863750731,1882.7592558968504,420768343.3596498,-0.01935011008716936,24.97393121378029,0.02814340069301217,2037.9501641022903,,1953.3567180524137,2024.9224626871294
2022-02-01,1916.320733582039,1942.9965808675151,1889.350399333948,1916.022089388984,551792291.8981205,0.017667066773382478,28.644727274308863,0.028465067037194508,2016.0906658633862,,1947.6129290272706,2016.8557683687484
2022-02-02,1919.8324310359658,1961.709753818801,1887.3740080647124,1929.0947339791144,295869598.74612796,0.006822804738279009,31.768613731589497,0.0234485208400799,2001.9966878151477,,1944.763975942939,2010.3549510065534
2022-02-03,1954.779202680467,1963.24525354428,1935.8803831695677,1944.3010536946956,614489641.47851,0.007882619473132513,36.3742558528091,0.01990923505954606,1993.7146978598976,,1944.6927571355168,2005.4620697241935
2022-02-04,1934.421886271527,1968.766568332255,1910.4329897633925,1944.65082209981,428918298.3587572,0.00017989416014030368,34.824889730533684,0.015555311244966025,1986.0263313252096,,1944.686305591562,2000.957532863128
2022-02-05,1871.5964695122566,1908.0824241087753,1817.3539531553604,1853.4868690106623,444955366.31202304,-0.04687934309497788,31.17185407542928,0.021626468440078706,1976.8538160747637,,1930.6556230406543,1990.0337799851677
2022-02-06,1813.099459167392,1847.524613386919,1777.9100840291921,1812.320447219856,340770342.6534566,-0.02221025812434252,31.09319008758297,0.022509405692134037,1959.288249929915,,1912.450211375916,1976.8698294099595
2022-02-07,1836.8457131623118,1876.926374710034,1799.7869192832545,1839.8078196368274,563488357.8991631,0.015166949343388803,38.67781745726797,0.023368809362603066,1942.877324365231,,1901.2744588006717,1966.7170879452829
2022-02-08,1750.1424747434066,1777.828021862661,1721.497946905421,1749.1680800509214,518525662.3622245,-0.04926587365184587,35.441073334307475,0.026903926008992683,1923.4315125372116,,1877.8734774545562,1950.6023466197746
2022-02-09,1789.7697834554,1825.5853694810075,1753.2375746655043,1789.0385273191,433577766.1160334,0.02279394857641015,44.40501545099641,0.02938946801069209,1908.2778966503724,,1864.2065620491014,1938.6346563012062
2022-02-10,1878.0489379508751,1935.5986182797067,1806.1425634317643,1863.238399488059,514414487.0394897,0.04147472010015818,54.31656025196545,0.035055865128428516,1896.1720895239573,,1864.0576139627872,1933.049748389121
2022-02-11,1961.2390317074917,2007.0096781427085,1909.4968139155837,1955.124768002897,529803648.8501493,0.04931541156519992,55.892609673552016,0.0408338485581553,1890.1162015399095,,1878.0679453535731,1934.6849350271787
2022-02-12,2023.2031720106377,2046.79514866207,2010.0482871216818,2033.572840099637,721734259.8381054,0.040124330365305605,57.68882434214355,0.03668995430033727,1889.966208917001,,1901.991775314506,1942.009965032546
2022-02-13,2083.8938382232104,2110.418109423947,2047.5919467419526,2073.9901617123573,533852434.81647646,0.019875030200904975,61.424848436842005,0.03305159872156352,1895.4728213514693,,1928.45306552956,1951.7862758977171
2022-02-14,2104.484022935993,2155.7912506074586,2044.5100111810311,2095.6006629272397,410412018.35650545,0.010419770360453384,66.15416971357647,0.03321383480177291,1904.0904000542246,,1954.1680805138185,1962.4391934554596
2022-02-15,2098.958793326039,2132.9051896350056,2065.567146089618,2099.504855278033,560844416.8803116,0.0018630421434109312,64.57547367977051,0.017576342914468204,1916.4416327173446,,1976.5275843236977,1972.592205442317
2022-02-16,2135.825769021565,2161.7697153075455,2126.17813027649,2152.048796284344,451349708.710669,0.02502682519367294,66.66586673156777,0.01751692754334056,1933.4725283446473,,2003.5308477022588,1985.8852862454303
2022-02-17,2176.9678478312026,2211.9222364384823,2162.713539578326,2197.533270307393,380425416.0273566,0.02113542876052854,68.10942480831862,0.01633808897034118,1949.255474033792,,2033.3773742568947,2001.5629146944646
2022-02-18,2315.7105811787833,2318.9504790178057,2289.8537158840904,2293.0619261153465,217887788.36322388,0.043470857574133825,71.93054191291137,0.014913988232687332,1967.211754942752,,2073.3288437735796,2023.1554340589742
2022-02-19,2342.5360520137488,2384.4740900655956,2320.9203783728426,2362.6726070318523,272816847.6586643,0.030357087230711066,82.94429449724599,0.013443536914664546,1989.349899277199,2057.3381727142732,2117.8432688902367,2048.304854279187
2022-02-20,2373.8268973151203,2391.932661391714,2358.693797718309,2376.780731162452,628487499.2434396,0.005971256486662968,87.84566090356101,0.014729810448823547,2014.0509730404792,2062.9222100842203,2157.6798015475006,2072.6364007149846
2022-02-21,2484.9048785418604,2496.895212883598,2451.0185585118584,2462.9027265528803,700656451.5027304,0.03623472466823108,88.73164770614599,0.015227920856366038,2041.395004898674,2069.0314082078853,2204.6371746252516,2101.5450174437174
2022-02-22,2396.489528987232,2465.566597380933,2335.4858161218744,2404.362475149591,362384786.5983036,-0.0237688036852447,92.41976509115129,0.022584786104506437,2065.1583919571976,2074.063171028744,2235.3641439366884,2123.975940236745
2022-02-23,2425.0112958303544,2449.7828879843355,2378.47767263818,2403.024670491644,660135815.1545212,-0.0005564072271855292,91.83936107957132,0.02363872862796525,2088.094572797045,2077.2243762307953,2261.1580710989892,2144.6462165519224
2022-02-24,2376.8186898097156,2415.168010034785,2345.2950192634876,2383.5549960732346,420467695.688699,-0.008102153364254017,88.31423837058308,0.025140307251382076,2110.0397814957164,2080.6894015864877,2279.988367248873,2162.343163183131
2022-02-25,2325.7229848899847,2389.0173214826664,2282.2891199089922,2345.2193535329375,306856040.5227698,-0.016083389140780446,81.18454857560033,0.022646210122562908,2134.62640572183,2083.1793152922683,2290.0239036002677,2175.8895476534867
2022-02-26,2376.9245249031555,2464.5681549480432,2288.4945920188693,2376.108118970985,434717372.97958714,0.013170949400325815,79.63610301624759,0.020020556453716913,2162.815789309386,2086.3464785060905,2303.2676290419163,2190.720552936264
2022-02-27,2300.5155168480705,2352.25383330574,2255.2659794100764,2306.879128068592,474823255.43981785,-0.0291354548850975,69.19265780402148,0.0227704387498148,2186.1693547309746,2086.8519014163703,2303.8232442767894,2199.324891834955
2022-02-28,2403.941212618177,2413.9305978245325,2383.3891712852396,2393.334481068004,585225194.6576376,0.037477192431749184,72.16737616702308,0.023138519699042428,2218.3776747818292,2091.1444824588953,2317.59420378313,2213.6959725188844
2022-03-01,2410.139257234431,2447.013067960199,2368.354038936497,2405.151540325069,524083229.884991,0.004937487572481691,72.49150437001161,0.02150767459246815,2249.1833254321273,2095.0364425669486,2331.0645632511205,2227.877866430454
2022-03-02,2496.079195237202,2563.506123307693,2427.902381908579,2495.3084908358587,493424186.99582577,0.03748493556402033,73.93439906311792,0.025674208075919403,2280.7868299995175,2100.3173744784835,2356.3328598026187,2247.687542312336
2022-03-03,2623.7998247988867,2709.797730134231,2557.2047624826964,2642.7223912808827,654602174.7570994,0.059076423210359996,77.1783634437866,0.031548141849920296,2315.1667111634165,2106.10758122076,2400.3927877223514,2276.949382976673
2022-03-04,2640.323973399654,2718.0513887101547,2539.0160948224193,2616.028279147473,274084102.7621101,-0.010100989881298705,71.52594391885393,0.030624569970264956,2344.2894831158083,2114.208660904832,2433.5674787108314,2302.066338248584
2022-03-05,2676.829810266815,2729.8750810069337,2618.2365763793196,2671.1696834860395,648411802.5356284,0.021078290620213158,70.96594204754999,0.030643057383705003,2374.1484592044926,2125.4332375185586,2470.1216640608636,2329.4073267846916
2022-03-06,2599.3971163780125,2617.1914858214377,2579.5516938569895,2597.3319258827764,574140910.0883281,-0.027642481142156505,63.863477347556085,0.0302692331463851,2399.2350223522694,2135.411512980343,2489.6924735719267,2349.2535933845497
2022-03-07,2579.070690084184,2605.425226800629,2576.985969538168,2603.3209042638878,683713058.4456892,0.0023058194146963196,59.815243482416534,0.029298791655404003,2424.425824801562,2146.739187585229,2507.173770601459,2368.073394190427
2022-03-08,2641.7152058466168,2668.850373203488,2631.2986124896292,2658.368115467785,603248207.3226371,0.021144996421200934,67.84214565405705,0.029246660131403566,2449.741790760734,2156.6339144922476,2530.4344390424326,2389.5767068776386
2022-03-09,2690.6368097709337,2736.367178580913,2634.621121848676,2680.173657738349,622137071.9210252,0.008202604501493793,68.92366848528316,0.027497005283199448,2473.8738101322824,2166.876861028405,2553.4712419187276,2411.102406941395
2022-03-10,2603.779701150481,2643.138893774321,2539.7095771352224,2578.6895018873097,512260371.17324364,-0.03786476878392875,61.981794582066925,0.02305471746244401,2488.15518892088,2175.688964733925,2557.350974221586,2423.516265826278
2022-03-11,2685.4245796937307,2753.3803868979608,2594.9049172274567,2662.2749122859655,636725718.6523325,0.03241391037481667,68.44320777177732,0.02632305297400005,2503.1353041835855,2187.0922460785264,2573.493118539183,2441.2020914899585
2022-03-12,2571.3462295094305,2665.515985086588,2460.6627982045725,2554.204787119434,268024284.4056519,-0.04059315011676867,59.50632774420214,0.029336059466647812,2512.006506981435,2196.069250980588,2570.525682936144,2449.572661536586
2022-03-13,2594.688033956475,2641.607338337126,2523.598041252788,2570.0722220751845,451629102.3552757,0.0062122798593786666,64.89718158209763,0.02793132648334871,2517.3649817575506,2205.9458448684145,2570.455919726766,2458.4985549098155
2022-03-14,2508.53841561895,2526.374992487905,2502.5111166947713,2520.3193872650127,656521935.5662497,-0.019358535679592448,57.49914219683794,0.028672631231647185,2523.162827363321,2215.6207787625585,2562.7426070403426,2463.0778758250153
2022-03-15,2477.950667638813,2502.135832771836,2463.1263474110856,2487.255844397904,450832144.46860933,-0.013118790830311422,54.73000452399203,0.026450727314592325,2527.374386058634,2226.088737390057,2551.129258941506,2464.868836460044
2022-03-16,2490.4067654539117,2603.772132706641,2388.0886236917186,2501.0180281546145,482123729.4614029,0.005533079271964336,50.36067163895177,0.026176531086923593,2533.2475376627035,2237.6441161757066,2543.419838820446,2467.5465543633454
2022-03-17,2501.1336841762395,2527.2696609569025,2462.451669401667,2488.455160016093,166902730.6219571,-0.005023101791789553,38.253708579151784,0.023004545224680477,2540.4093279868607,2250.363615335716,2534.963734389007,2469.0953399672526
2022-03-18,2381.0624295025423,2408.8607457754465,2357.513275550197,2385.2699783756966,44890147.19348394,-0.0414655579487031,34.26264454357295,0.019781921383844773,2540.867420957097,2261.840397228464,2511.9339257715746,2462.8860539234333
2022-03-19,2316.446341351861,2325.2782301469924,2288.082096392589,2296.8392293733955,361329955.98225015,-0.03707368549639822,25.58005113147587,0.019066745252406567,2540.365426022337,2270.139694685442,2478.8424340180086,2450.586289141949
2022-03-20,2358.2529841009323,2431.8612265885895,2290.516498783296,2363.960794890167,478855276.804862,0.02922344962519774,34.6411348959537,0.02451772438115869,2538.896741713445,2278.7401844245223,2461.1683356906483,2444.169585864039
2022-03-21,2259.4616728120777,2287.9998466154248,2240.8758656773325,2269.3328415385536,242483447.46897444,-0.040029408929351584,30.315821004905786,0.02674950939141759,2532.1058067741187,2285.7286468484353,2431.655182744172,2431.218715914003
2022-03-22,2252.6168898856854,2323.7323102653095,2174.104342995658,2244.9786222306434,516085474.23607785,-0.010731885099498517,24.721612096188878,0.026786203511210097,2519.589313343858,2292.973034175111,2402.935711895937,2417.4231534189394
2022-03-23,2257.50889532032,2282.86293778354,2229.5230578018522,2254.8472068893952,534831849.4485298,0.004395847943062581,23.606365883051765,0.026649503685020694,2500.195554124284,2299.7495365251193,2380.1528649718534,2405.380490713047
2022-03-24,2215.0468278311496,2226.8395677430167,2189.782326145587,2201.502959538454,491002643.1973479,-0.023657588499990112,25.10638296634069,0.026488538413220995,2479.469288143833,2305.1977010363057,2352.6682641359457,2390.2784513667807
2022-03-25,2233.6083140376645,2294.6305653894756,2187.83989597107,2248.555860165922,559151202.5569255,0.021373080796281307,21.311920461106524,0.027464431181820664,2458.3385969778274,2311.2827971657302,2336.6509712174807,2379.7804816481985
2022-03-26,2192.0643056084705,2309.268778150304,2093.091255786066,2209.50812898786,823161040.2817739,-0.01736569318548331,23.56790976412512,0.02488485809276459,2438.9474071330815,2316.5799433034913,2317.090533951385,2367.16771478447
2022-03-27,2203.3664929540796,2284.581567193015,2119.959571331574,2201.0907632205476,632006420.085779,-0.003809610680712061,21.37867828919687,0.01988681058151462,2418.8359000809146,2323.532021187689,2299.2444153774104,2354.8657183723276
2022-03-28,2291.441627511416,2318.9004293917283,2255.346734291707,2282.7007930094724,96145919.53841805,0.03707708521274977,32.436329193664804,0.02173401260084024,2400.0525339579985,2332.9396281034815,2296.69924270542,2349.5201683454497
2022-03-29,2399.3887019957738,2460.968745578116,2337.2601619454194,2398.8257576231895,359852162.11885816,0.05087174147804974,44.17848195842274,0.027798871107938154,2385.9851389522405,2344.119986863209,2312.411014231231,2353.172434217875
2022-03-30,2428.527776030371,2438.899518597008,2406.3632441905233,2416.6844061607094,507380340.19746894,0.007444746030747407,44.477943435111264,0.02772312408569146,2377.8848841659105,2357.470313385404,2328.453074528074,2357.877024732159
2022-03-31,2531.2724010372003,2535.854963325205,2527.201093713101,2531.782835017318,663990896.5568285,0.04762658647657725,52.50118609176001,0.02623309798980634,2371.3602803024783,2372.325199539369,2359.7345761418037,2370.7589366051334
2022-04-01,2506.445232536287,2526.6529136984154,2499.4928312945653,2519.6638465414644,551253458.7432598,-0.004786740911674969,58.66971773027697,0.027892170468231677,2369.6332332735797,2385.453708480437,2384.339079280213,2381.7889299337503
2022-04-02,2459.0215806784936,2472.556348380668,2458.387938684409,2471.9193828740263,222148262.2350459,-0.018948743394073375,61.9201059137121,0.02821912472730812,2364.725591313522,2395.78960077786,2397.8129721407995,2388.4652597811782
2022-04-03,2424.8495007938836,2438.181888219382,2396.187486577613,2409.435122158586,562564549.517997,-0.025277628853248246,53.11573508761416,0.031740645968828994,2359.1813780582006,2403.3068464190383,2399.600995220459,2390.0185829202455
2022-04-04,2429.634991242562,2460.752084192141,2388.4845273494398,2419.471452691568,500457011.9463769,0.0041654288346184565,61.635744641213904,0.0300463306481173,2355.792158472884,2410.216472238623,2402.6579886775526,2392.2002769773803
2022-04-05,2475.203471792963,2522.838004958637,2447.7427108969846,2495.155885108696,1037539178.1752948,0.03128139095542215,67.95982485009796,0.026122860415962547,2355.499051320588,2418.207576682252,2416.888434282344,2399.826618320441
2022-04-06,2544.7562736371183,2581.436176155725,2529.6022963327505,2566.1547711878166,563332637.3218547,0.028454689545790668,70.54505388957347,0.02749684923015828,2359.3840318791745,2427.5405750004475,2439.852486113955,2412.147222236543
2022-04-07,2611.7152429308912,2628.6896502506834,2571.8748081005447,2588.69962928078,623782343.9499379,0.00878546311629047,76.63626827462258,0.02169328508144186,2369.555514424428,2436.2735916603765,2462.752046601159,2425.225178313894
2022-04-08,2575.1233069905006,2605.246635837807,2526.853610466645,2556.7621538500616,398759503.9555313,-0.012337265810785203,71.65261494636515,0.02234507419672519,2382.5516606482615,2443.45816933123,2477.215140024067,2434.9686579832396
2022-04-09,2609.485593226231,2673.2155251935515,2562.12380659564,2625.5619549201165,549146329.5111787,0.026908956301020748,78.05643083036662,0.02179136515981733,2395.631718649759,2450.108169907325,2500.037726931151,2449.086679978564
2022-04-10,2645.3453914560323,2709.6484127002977,2606.481917128643,2670.4166104118813,500869017.4984834,0.01708383053300655,80.16635335473474,0.015787920993867582,2415.685907093425,2456.2630499749257,2526.2498628512635,2465.4814896402913
2022-04-11,2649.426608426525,2702.4517276595852,2593.240982941457,2646.2015566019054,446378031.33200914,-0.00906789364459537,75.22554712477972,0.017934710334210797,2435.7470538119887,2461.6514664837146,2544.7039695821313,2478.8681612670775
2022-04-12,2522.1169858591074,2590.6824201787954,2475.5966598944538,2543.7628375258264,798193884.75096,-0.038711608652979845,60.25282990885251,0.024399888747171933,2450.1928353438097,2463.2686687031733,2544.5591800350076,2483.675174323281
2022-04-13,2667.462886157049,2804.784672527565,2521.564301100559,2658.4205872201214,508699653.2737632,0.045074072159107414,65.0405636258447,0.027852003006551718,2473.0387167278936,2468.3498309445845,2562.076319601948,2496.6192789823062
2022-04-14,2722.1117988554433,2833.798436966933,2595.9693949114644,2707.0375453101337,472258273.33466345,0.018287910620211623,61.88759678595703,0.028273417365673913,2495.962800985104,2474.430088440954,2584.3780466339767,2512.205817228812
2022-04-15,2715.852095241119,2733.047169029239,2708.975011199372,2726.144023753356,329518251.3190409,0.007058076633005728,63.8741159483318,0.02701362175225314,2521.7945957233787,2481.2818689945566,2606.1881969600354,2528.053091786186
2022-04-16,2511.0580225968088,2550.8059850385534,2447.164188923065,2486.523794922481,362115254.8890956,-0.0878971274969419,50.780153643793106,0.044126706965375864,2536.0662473084753,2484.107957822347,2587.7782889542577,2524.97684757406
2022-04-17,2610.5336259257915,2685.5408087053647,2523.2311221008936,2597.874578682512,393656139.63675,0.0447817084989941,59.56679097779654,0.047728693872325395,2551.824936592128,2488.543287016578,2589.331564297066,2530.376679508019
2022-04-18,2586.262895397228,2692.462267312808,2497.1257640370472,2602.756667999246,571029835.2070525,0.0018792629008326234,59.354072008093695,0.04767318366836961,2562.0214821109303,2494.460837815191,2591.396964866632,2535.738160136999
2022-04-19,2635.5825903782033,2688.2794971718936,2607.9889451226954,2660.425752534162,939814860.3153414,0.022156925095593527,58.59265368799091,0.04521273625574043,2574.208549429603,2499.8026632445144,2602.0167783539446,2544.9742780923443
2022-04-20,2555.8179566904655,2640.2426620511774,2465.819782217769,2550.0540935619224,620723846.9224164,-0.04148646466344941,49.19582304533679,0.045007322159547176,2575.122112356833,2502.7007143092515,2594.0225191551717,2545.3505607197203
2022-04-21,2544.744273103095,2587.309338549289,2491.4326485388638,2533.8149021421723,317649305.58519036,-0.006368175271555532,47.24130789766387,0.043827513374826065,2575.8296651368682,2503.4708425353774,2584.7598088454793,2544.4960674917534
2022-04-22,2380.095706107648,2449.9418215513806,2322.95555744002,2392.50378590284,680613565.1984601,-0.05577010227537271,42.56166225734414,0.04645222833803396,2571.8588852883095,2498.4664704278166,2555.1819591619965,2533.237379966649
2022-04-23,2388.537851969578,2403.7132857199977,2370.06391723554,2385.218260156018,373750778.28748584,-0.00304514700864833,38.474043388630925,0.03458428858578513,2570.6480421881806,2493.8502700479876,2529.0336977764614,2522.273000721417
2022-04-24,2417.1543893421995,2437.4326654462943,2392.6724755008313,2412.9151875946686,288128489.5138349,0.011611904831232867,37.444608773632304,0.02825470417129082,2570.320228933336,2488.6851801301605,2511.1693115946473,2514.1724219712873
2022-04-25,2393.433403913423,2419.321531279751,2374.7717712090184,2400.603989422899,578140794.5139133,-0.0051022092426059595,37.88438167752258,0.027880220399133408,2565.592634149046,2484.7506214009622,2494.159262029763,2505.7599454862216
2022-04-26,2260.38199970993,2287.818293566024,2243.0278741882294,2270.387351764831,380544424.24344313,-0.05424328137077361,36.87380522056576,0.027624517870429334,2550.8042631778967,2478.0919503509813,2459.7328142966962,2488.324938543896
2022-04-27,2180.9990548535775,2245.396878538396,2116.8493919815373,2181.240125074827,503329852.6456569,-0.03926520583402093,26.512666420144583,0.027375780538558412,2530.431287967599,2468.5493905431226,2416.887785185639,2465.577915323965
2022-04-28,2086.7538523418084,2142.726353170549,2050.4798728606343,2106.1158054407347,597258639.5892016,-0.03444110475068185,21.17418103258001,0.026798704122204538,2507.8989705471326,2457.06823349717,2369.0767113787306,2438.9510923696516
2022-04-29,2018.1331041089404,2048.3873886981887,2002.6484980993396,2032.7903217021617,498649048.816621,-0.03481550423255508,18.384808207380956,0.023900149952687157,2478.260388886235,2446.150249893467,2317.3403437361817,2408.865109357245
2022-04-30,2110.459140275516,2141.799972315108,2090.6686323396525,2121.9021592185427,546699502.315013,0.043837200799816456,30.729120951806763,0.03454359724409645,2450.8346663265684,2435.3427948321187,2287.272930733468,2387.6085945321556
2022-05-01,2089.683048047402,2106.9245693226158,2054.9898779494765,2072.086211546014,372947560.5313514,-0.02347702388449191,20.277927297037735,0.0323341053701187,2422.128899073773,2425.70042332065,2254.167281627706,2364.236566162812
2022-05-02,2169.3382240964916,2245.3402771979427,2110.1569553157137,2185.712310346465,687013642.8195444,0.054836569138536406,29.006120757582153,0.043333704574783256,2404.2263727148056,2418.0132250860756,2243.6357475844384,2351.012547213453
2022-05-03,2053.058490877724,2088.4585494594185,2034.7411529060826,2069.9901476573837,549495462.3374254,-0.05294482816484569,21.918928465064937,0.04312757586766675,2374.8048507366684,2409.0066402939233,2216.9210399033527,2330.196073172263
2022-05-04,1999.507988520884,2030.8610566923803,1952.5812942801501,1983.686271737456,668833564.6896286,-0.041692892122021985,22.432480579059998,0.04338929742598854,2338.637287058035,2398.935248840714,2181.03876787783,2304.5286804733882
2022-05-05,2084.527916478042,2122.5735315804554,2061.7607444902055,2099.6412916132936,587596294.6306589,0.05845431383374744,30.73684239805354,0.04940964979950039,2307.3121504510314,2390.907714109888,2168.5160792217475,2289.351836854122
2022-05-06,2046.9175515771874,2057.3040373763924,2032.7469294931682,2043.1141158677556,588906679.9064509,-0.026922301428976225,33.23738647810339,0.04854929556439462,2285.1416664982953,2382.000893226921,2149.2234694749795,2271.112005669947
2022-05-07,1967.876436059481,2046.4030474041977,1899.5995676461764,1977.7824817123724,502949670.2432181,-0.03197649786078416,31.483820146256377,0.045977898838202816,2254.137061649788,2373.8511432936543,2122.8479328961166,2249.3838927842007
2022-05-08,1958.8708096200464,2016.7031942760373,1909.2308345967892,1966.8607453538802,352221075.03400314,-0.005522213114677821,29.414905475128236,0.04554113063211086,2222.34226551752,2367.251573613264,2098.849904043465,2228.456252233807
2022-05-09,2047.4275492568397,2066.4383793056186,2016.978965250735,2035.8825978017987,336077809.5969258,0.03509239411634102,34.005566421756285,0.04154218472149679,2191.115107780902,2360.6900096714967,2089.162626160132,2214.1915370906954
2022-05-10,2036.482824476856,2061.8107651091013,2014.1111938835634,2039.4070110813675,659862700.3416384,0.0017311476031938167,38.604354503079236,0.03685716652124671,2165.582753656874,2356.091493062353,2081.5079161480144,2201.244535164078
2022-05-11,2074.449678297843,2109.644178600864,2030.0629513143983,2065.0988075064806,433812273.98039144,0.012597679759613234,43.88732065799123,0.03245028607104224,2142.1469489250894,2352.49389676787,2078.9834378954706,2191.1596664487006
2022-05-12,2032.2280977590851,2052.784330074641,2017.0603038791196,2037.5766168396256,698050382.6776613,-0.013327299675353954,46.202399405045256,0.023216233570923207,2124.400590471929,2348.148484966874,2072.613157733033,2179.7831442554357
